Screen_Time_Total,Social_Media_Time,Study_Time_In_Screen,Gaming_Time_Total,Sleep_Time,Study_Time_Offline,Outdoor_Time,Attendance_Percentage,Assignments_Per_Week,Backlogs,Notifications,Games_Installed,GPA,Lecture_Hours,Late_Night_SM,Active_Passive_Ratio,Gender,Residence,Part_Time_Job,Residence_Score,Stress_Level,Mental_Health_Rating,Productivity_Index
9.98,1.84,4.27,1.34,7.72,3.62,2.67,75.11,2,0,79,4,7.59,5.68,0.95,0.57,0,Home,0,1.0,5.98,1.99,4.19
6.47,4.78,0.15,1.54,8.45,3.12,3.19,68.3,2,0,91,2,5.45,7.33,0.33,0.38,0,Home,1,1.0,4.87,3.82,2.58
8.18,2.31,1.46,4.4,6.68,2.27,3.94,74.43,3,0,158,3,7.96,2.81,0.7,0.67,0,Hostel,0,0.8,6.73,2.48,2.49
4.59,2.4,1.43,0.76,5.91,2.34,3.62,63.59,2,0,136,3,9.25,6.41,0.99,0.81,1,Home,1,1.0,6.68,3.39,2.18
10.17,2.1,3.41,2.44,7.75,2.23,3.85,81.36,2,0,128,5,10.0,7.94,0.21,0.33,1,Home,1,1.0,6.81,1.81,3.42
4.92,0.85,1.27,2.8,7.87,2.34,0.99,87.14,2,0,103,2,6.72,8.0,0.77,0.47,0,PG,0,0.6,4.46,3.32,2.68
5.37,1.81,1.54,1.25,6.99,1.99,2.14,82.13,1,1,129,2,6.51,4.08,1.85,0.26,0,Home,0,1.0,4.83,3.67,2.89
4.19,1.07,1.46,1.66,6.64,2.68,1.59,75.73,1,1,145,3,8.05,4.65,0.53,0.42,0,Hostel,0,0.8,4.44,3.6,2.98
10.01,2.73,0.33,1.66,6.36,2.35,2.9,77.66,2,1,179,2,8.71,3.27,0.93,0.28,0,Hostel,1,0.8,5.96,2.07,2.37
7.14,1.54,3.79,0.23,7.23,2.9,2.12,69.01,1,0,188,3,5.71,8.0,0.65,0.57,0,Home,1,1.0,5.65,2.54,3.8
6.73,2.59,2.53,1.61,6.98,2.88,1.67,79.99,2,0,179,2,5.56,5.53,0.71,0.45,1,Home,0,1.0,5.9,2.55,3.19
5.9,0.68,2.26,2.96,4.66,3.54,2.43,82.08,2,1,107,2,7.67,4.41,1.4,0.39,0,Home,1,1.0,9.05,1.8,3.45
8.8,1.36,2.28,0.0,9.28,3.67,0.72,80.89,2,0,144,2,7.89,5.02,1.21,0.59,0,PG,0,0.6,2.02,3.23,3.45
10.3,0.25,0.0,0.01,6.77,3.6,3.32,89.41,2,2,158,5,8.13,3.95,1.45,0.3,1,Hostel,0,0.8,3.98,2.69,3.13
6.82,2.12,1.68,3.02,5.57,2.68,3.6,80.39,1,3,165,3,9.62,5.48,0.0,0.0,1,Home,0,1.0,8.83,1.86,2.6
9.36,1.12,1.07,2.33,7.92,1.16,3.09,73.43,2,0,139,4,7.4,7.82,0.55,0.24,0,Home,0,1.0,3.95,3.1,2.29
5.54,1.15,2.47,1.92,6.67,2.5,2.27,70.63,2,0,164,3,6.96,4.77,0.7,0.59,1,Home,0,1.0,5.27,3.22,3.0
9.34,2.33,3.91,3.11,6.92,2.28,3.19,88.58,3,0,108,3,7.93,5.6,0.78,0.43,1,Home,1,1.0,8.87,1.19,3.75
7.02,2.3,2.94,1.78,5.79,2.52,1.67,68.47,2,2,154,6,6.02,8.0,1.13,0.09,0,Home,0,1.0,10.0,1.0,2.87
5.57,1.34,1.35,2.34,6.52,2.46,4.27,81.02,2,1,119,3,7.83,5.92,0.0,0.62,1,Hostel,0,0.8,5.97,3.71,2.74
6.34,3.34,1.78,1.22,7.28,1.59,0.89,79.13,1,0,199,3,6.79,5.38,0.0,0.63,0,Hostel,0,0.8,4.18,2.8,2.39
6.3,3.1,1.06,0.72,8.65,3.85,1.99,79.77,3,0,99,5,5.39,4.85,0.61,0.38,1,Home,0,1.0,3.59,3.54,3.15
6.54,1.63,1.2,2.0,6.61,4.31,2.86,82.38,3,3,67,3,7.57,3.37,1.28,0.21,1,Home,0,1.0,8.33,2.06,3.33
6.61,2.36,0.88,3.38,7.61,1.38,3.61,66.81,2,0,160,3,6.29,5.66,1.58,0.25,0,Home,0,1.0,5.26,3.49,1.65
8.92,3.79,1.7,3.43,7.05,4.15,2.45,68.6,2,1,132,3,6.62,7.04,1.06,0.5,0,Home,0,1.0,8.53,1.04,3.38
9.14,3.83,1.49,3.23,5.74,3.71,3.48,61.03,2,0,116,3,7.42,5.85,0.37,0.19,1,Home,1,1.0,8.31,1.5,2.62
10.91,2.37,0.08,4.03,6.44,2.58,4.07,92.55,2,0,82,3,9.69,3.6,0.18,0.44,1,Home,0,1.0,4.95,2.98,2.64
8.95,0.23,4.72,1.98,7.78,2.83,1.2,71.13,2,0,132,2,5.77,7.93,1.07,0.42,1,Home,1,1.0,6.8,1.47,3.84
6.69,1.69,3.7,1.3,6.97,3.57,2.45,75.83,1,0,35,2,7.86,6.42,1.14,0.08,1,Hostel,0,0.8,5.61,3.16,4.0
8.57,3.61,3.99,0.0,6.32,2.16,1.68,72.28,1,1,161,2,8.28,6.71,1.31,0.36,1,Hostel,1,0.8,8.71,1.0,3.42
5.46,1.44,3.33,0.69,7.88,2.78,3.1,69.2,2,1,114,2,10.0,5.4,1.72,0.28,1,Home,1,1.0,6.32,3.34,3.25
4.87,2.62,0.54,1.71,6.33,3.81,1.61,84.32,2,0,181,4,8.04,6.18,1.14,0.12,0,Home,0,1.0,5.54,2.87,2.84
5.69,2.14,1.4,2.15,7.43,4.36,4.07,72.49,1,0,243,2,6.0,3.3,1.23,0.07,1,Home,1,1.0,3.83,4.55,3.24
6.82,1.57,3.04,2.21,6.16,4.64,3.01,82.3,1,0,133,4,6.3,5.97,1.06,0.42,0,Hostel,0,0.8,6.27,2.58,4.51
6.0,1.52,1.46,0.29,5.95,4.18,1.36,92.38,2,1,111,3,7.48,8.0,1.26,0.76,0,Home,0,1.0,6.99,2.15,3.56
6.38,3.19,1.56,0.54,8.91,2.72,1.51,78.64,2,2,92,2,8.01,3.29,1.18,0.69,1,Home,0,1.0,4.76,3.26,2.78
7.52,2.21,0.0,2.72,7.91,2.79,4.3,84.49,3,0,109,1,5.75,6.25,0.87,0.19,0,Home,0,1.0,4.54,4.32,2.37
7.49,3.75,1.11,2.63,8.7,2.64,3.43,55.65,2,1,121,1,6.99,7.74,1.52,0.54,1,Home,0,1.0,6.49,2.98,2.25
6.97,1.6,2.69,2.68,6.78,1.73,3.72,61.73,1,1,113,2,7.68,4.61,1.14,0.22,1,Hostel,0,0.8,6.22,3.12,2.38
5.58,1.62,1.57,2.4,7.33,3.24,4.09,70.51,3,1,172,3,5.85,4.69,1.65,0.41,1,PG,0,0.6,6.69,3.04,3.15
9.98,2.9,2.01,1.65,6.24,1.8,0.99,69.47,3,0,154,3,8.54,8.0,0.64,0.58,1,Hostel,0,0.8,8.02,1.0,2.62
7.1,2.37,2.19,2.55,7.74,4.88,4.15,83.34,3,0,147,3,7.63,6.05,0.56,0.49,0,Hostel,1,0.8,6.63,2.93,4.11
8.16,0.39,3.46,0.29,5.95,3.99,2.08,78.42,3,0,92,3,9.39,5.54,0.97,0.56,1,Hostel,0,0.8,6.57,1.95,4.33
5.73,0.2,2.8,2.13,6.32,2.79,2.68,83.75,1,1,105,6,7.75,7.2,1.01,0.25,1,Home,1,1.0,6.86,2.34,3.58
8.97,4.33,0.84,2.56,6.69,5.07,3.27,77.78,3,1,95,4,8.54,8.0,0.32,0.22,0,Hostel,0,0.8,8.8,1.07,3.58
7.58,1.84,2.0,3.18,7.6,3.81,1.45,80.59,2,1,69,3,6.66,7.73,0.17,0.57,1,Hostel,0,0.8,6.67,1.86,3.43
6.28,4.02,0.0,1.43,9.12,3.16,2.08,89.58,1,0,108,3,5.05,7.83,0.44,0.25,1,Home,0,1.0,2.45,4.41,2.54
7.7,0.65,3.25,0.0,7.51,1.49,4.41,59.73,1,0,108,2,8.92,7.8,0.0,0.38,1,Hostel,1,0.8,3.91,4.25,2.73
7.07,1.34,3.83,1.91,9.05,3.3,2.56,70.82,3,0,151,3,7.28,6.14,0.4,0.43,1,Hostel,0,0.8,4.95,3.0,3.95
6.21,1.85,2.27,1.32,7.58,3.34,1.12,72.24,2,0,100,3,7.65,8.0,0.27,0.5,1,Hostel,0,0.8,5.06,2.7,3.57
6.78,2.39,1.91,2.49,5.91,2.49,2.85,74.37,2,0,78,2,8.21,6.87,1.12,0.28,1,Home,0,1.0,7.41,2.51,2.81
3.13,1.07,1.43,0.63,7.19,1.52,1.58,76.24,1,0,112,5,6.96,6.87,0.01,0.47,0,Home,0,1.0,2.78,4.49,2.45
8.2,1.66,2.98,3.56,5.79,4.03,2.25,68.84,3,0,175,3,6.79,4.94,0.46,0.48,0,Home,1,1.0,8.83,1.0,3.94
6.55,3.16,0.57,0.02,7.35,2.26,2.87,63.44,2,0,114,2,8.78,5.97,0.46,0.29,0,Home,1,1.0,4.17,3.93,2.19
9.51,2.26,2.9,3.92,7.16,3.75,2.13,83.59,1,0,64,2,8.4,4.43,1.44,0.36,1,Hostel,0,0.8,6.14,2.06,3.78
9.59,0.0,1.52,1.69,6.24,3.22,1.94,73.33,3,0,79,3,5.54,3.89,1.07,0.44,0,Home,0,1.0,4.9,2.42,3.18
3.66,1.36,1.61,0.7,6.87,3.67,1.84,65.0,2,2,155,5,6.04,6.62,0.0,0.55,0,Hostel,0,0.8,6.16,2.7,3.19
8.3,2.33,4.11,1.86,4.97,2.51,1.2,82.39,3,1,70,3,8.03,7.3,0.2,0.55,0,Hostel,0,0.8,10.0,1.0,3.84
10.0,3.5,0.06,0.0,6.27,4.57,3.16,80.29,3,0,154,1,6.52,6.06,0.83,0.12,1,Hostel,0,0.8,5.54,2.57,3.1
10.0,2.75,2.71,2.89,6.93,3.29,3.78,74.67,1,0,64,4,7.75,6.35,1.39,0.38,0,Hostel,0,0.8,6.58,2.07,3.48
6.17,3.23,0.41,2.53,7.43,3.0,3.41,84.8,2,0,123,2,7.94,8.0,0.99,0.25,1,Hostel,1,0.8,6.13,3.29,2.92
7.15,1.29,3.15,0.68,5.53,4.73,1.5,56.79,3,1,153,2,5.9,5.58,0.88,0.56,1,Home,1,1.0,8.98,1.0,4.04
5.43,1.38,1.38,2.68,5.46,3.05,4.49,72.45,1,0,150,4,8.11,6.22,1.73,0.79,1,Hostel,0,0.8,6.44,3.38,3.02
8.6,0.32,3.25,1.46,8.37,2.59,0.95,72.25,1,0,204,2,6.4,3.98,1.37,0.23,0,Hostel,1,0.8,3.08,2.87,3.68
9.91,2.5,3.85,3.28,7.62,2.57,2.9,77.81,2,0,95,3,8.52,6.59,1.88,0.66,1,Home,0,1.0,7.94,1.34,3.64
4.28,1.81,1.91,0.57,7.44,2.3,1.74,74.41,2,0,81,4,7.55,6.81,0.89,0.5,0,Hostel,0,0.8,4.5,3.58,3.1
6.19,2.28,0.25,1.9,4.86,3.57,2.63,71.52,2,0,152,3,9.65,6.29,0.83,0.55,1,Home,0,1.0,6.69,2.59,2.46
5.86,4.23,0.0,0.08,6.08,3.19,3.35,82.36,1,0,102,4,7.95,4.74,0.0,0.31,1,PG,0,0.6,3.81,4.0,2.57
8.55,0.76,2.36,5.02,9.05,3.08,3.17,69.39,2,0,123,4,6.9,4.92,0.55,0.02,0,Home,0,1.0,3.92,3.36,3.32
8.91,1.58,1.16,3.75,6.47,3.77,2.79,88.31,3,0,137,3,7.56,7.31,0.3,0.3,0,Home,1,1.0,7.49,1.7,3.05
9.33,3.43,3.96,0.77,5.15,2.5,2.23,73.29,1,0,147,4,9.34,5.79,1.12,0.43,0,Hostel,0,0.8,8.29,1.0,3.59
5.09,2.38,1.45,1.26,6.13,3.72,1.87,61.06,1,2,105,5,7.98,5.31,0.28,0.33,1,Hostel,0,0.8,6.57,2.25,3.16
8.66,0.0,3.4,3.76,6.28,4.43,4.64,85.36,1,1,80,4,7.25,6.39,0.86,0.46,1,Home,1,1.0,7.78,2.33,4.21
8.22,0.0,1.62,1.17,7.02,3.94,3.65,75.43,2,0,110,3,6.79,6.67,0.34,0.6,0,Hostel,0,0.8,3.65,3.84,3.29
7.79,3.0,0.45,0.89,7.84,2.62,2.8,75.93,2,0,149,2,6.76,8.0,0.75,0.26,1,PG,1,0.6,4.68,3.1,2.53
3.26,0.7,1.63,0.93,7.18,2.24,4.41,85.71,2,1,144,3,10.0,4.64,2.05,0.7,1,Hostel,0,0.8,5.08,4.71,3.12
4.93,2.32,0.83,1.79,7.41,1.83,1.72,78.41,3,1,146,3,7.43,4.49,1.58,0.4,1,Home,0,1.0,6.11,2.84,2.32
3.0,0.14,0.2,2.06,6.69,3.74,2.25,93.71,2,0,84,3,7.36,6.04,0.44,0.37,0,Home,0,1.0,3.31,4.97,3.43
7.15,3.26,2.72,1.17,8.7,1.25,2.88,61.62,1,0,109,3,8.05,3.65,0.2,0.54,1,Home,1,1.0,3.4,3.98,2.68
8.73,2.37,2.27,1.64,6.63,2.41,1.65,69.78,1,0,148,4,5.35,4.48,0.56,0.53,1,Hostel,0,0.8,4.79,2.15,3.08
6.16,3.21,1.96,0.98,7.84,3.23,2.23,77.09,1,2,89,2,5.76,7.53,0.63,0.31,1,Hostel,0,0.8,6.42,2.74,3.04
6.8,0.04,2.49,4.15,6.66,3.37,0.42,77.26,2,0,111,5,6.97,8.0,1.08,0.48,1,Home,0,1.0,6.86,1.28,3.4
6.19,3.0,2.62,0.57,6.28,4.47,1.75,77.53,1,0,101,2,5.47,6.32,0.39,0.52,0,Hostel,0,0.8,5.69,2.84,3.8
9.14,0.38,0.82,1.36,7.84,4.02,3.0,70.98,2,0,117,4,8.09,6.32,0.0,0.54,0,Home,0,1.0,2.3,3.9,3.09
6.98,0.27,1.76,2.21,7.09,3.14,4.37,81.26,3,0,109,2,5.77,8.0,0.56,0.61,1,Hostel,0,0.8,5.67,3.7,3.07
4.69,2.19,1.71,0.79,7.34,2.04,0.85,92.25,1,2,103,2,6.5,8.0,0.83,0.39,1,Hostel,0,0.8,6.3,2.63,3.08
7.74,0.43,1.72,0.0,7.12,2.06,1.03,80.95,2,0,144,3,8.01,4.58,0.0,0.01,1,Home,0,1.0,2.32,3.58,2.99
5.2,1.71,1.49,2.0,6.31,3.1,0.82,66.44,2,1,140,4,8.12,2.48,1.67,0.57,0,Home,0,1.0,6.11,2.23,2.83
9.65,1.35,0.41,1.53,6.8,1.32,4.1,71.56,2,0,93,3,7.55,5.51,1.28,0.45,1,Hostel,1,0.8,4.6,3.25,2.0
12.2,3.21,2.61,0.0,6.19,2.73,2.88,76.52,1,0,124,2,7.64,3.16,0.14,0.82,0,Home,0,1.0,4.62,2.34,3.35
5.94,3.47,1.44,0.0,6.83,3.0,4.03,95.86,3,0,144,3,8.5,3.75,0.5,0.23,0,Home,0,1.0,5.11,4.03,3.52
8.19,3.65,2.25,1.19,7.28,2.79,5.42,100.0,1,2,89,2,8.75,3.92,0.57,0.2,0,Home,1,1.0,6.89,3.49,3.81
7.54,2.66,3.12,1.76,7.73,2.67,3.33,89.92,1,0,62,3,5.32,5.8,0.84,0.46,1,PG,0,0.6,5.02,3.29,3.73
8.29,1.85,1.4,2.55,5.95,3.81,1.46,59.63,2,0,61,4,5.87,6.84,1.39,0.39,0,Home,0,1.0,6.88,1.5,3.06
5.64,1.8,1.53,0.11,8.78,2.98,1.93,63.33,2,0,102,4,9.19,4.52,0.57,0.48,1,Home,0,1.0,1.81,4.56,2.76
7.92,2.46,1.57,3.9,7.87,5.04,2.21,63.7,3,0,91,3,6.38,7.21,0.51,0.5,0,Hostel,0,0.8,6.63,1.99,3.2
6.8,1.37,2.32,2.96,6.03,3.12,4.5,83.9,1,0,104,3,6.23,8.0,0.03,0.34,0,Hostel,0,0.8,6.21,3.42,3.36
8.92,2.99,1.27,4.26,4.34,4.39,3.25,74.63,1,0,71,3,8.16,8.0,0.35,0.43,0,Hostel,0,0.8,8.98,1.18,3.25
8.79,4.38,1.69,0.0,7.71,4.01,1.35,88.15,2,1,153,3,5.91,3.24,1.22,0.4,0,Home,1,1.0,5.9,1.84,3.83
7.71,4.48,3.02,0.21,7.7,3.08,0.75,89.54,3,0,92,3,6.76,7.98,0.23,0.08,0,Home,0,1.0,7.14,1.44,4.06
3.83,2.54,1.09,0.21,8.66,2.82,1.18,80.09,1,1,166,3,7.08,4.79,1.27,0.53,0,Hostel,0,0.8,2.76,4.25,3.21
6.17,2.27,3.35,0.55,6.45,1.94,4.38,75.26,3,0,146,2,5.15,8.0,1.36,0.26,1,PG,0,0.6,8.08,2.6,3.27
3.0,1.32,0.99,0.68,5.91,3.1,4.76,78.86,1,0,150,2,8.57,3.36,0.67,0.56,0,Home,0,1.0,3.23,5.0,2.76
6.04,3.49,0.0,2.55,8.19,1.92,2.15,77.32,3,1,137,5,6.77,5.08,0.3,0.27,0,Home,1,1.0,5.83,2.57,2.07
7.89,0.0,0.66,2.61,7.44,3.85,1.9,67.44,2,0,77,3,6.83,7.88,0.51,0.58,0,Home,1,1.0,4.22,3.12,2.75
6.76,2.11,0.31,3.02,4.54,3.78,3.33,63.21,3,0,60,4,6.71,8.0,0.34,0.43,1,Home,0,1.0,8.56,1.89,2.49
9.79,2.44,2.45,0.0,7.34,1.49,0.84,62.46,1,2,124,2,9.19,3.81,1.58,0.37,0,Home,1,1.0,6.19,1.37,2.28
4.13,0.07,1.59,1.49,7.27,2.68,3.33,87.4,2,1,57,4,7.93,5.7,0.53,0.3,0,Home,0,1.0,4.29,4.56,3.26
8.25,1.75,0.09,0.0,7.24,3.3,2.79,81.36,2,0,62,4,7.26,6.08,0.36,0.36,0,Home,1,1.0,3.09,3.82,2.75
8.06,0.24,0.32,2.89,6.46,3.02,1.11,68.86,2,1,114,3,9.6,6.85,0.25,0.45,1,Hostel,0,0.8,5.28,2.1,2.58
9.32,4.13,1.35,3.84,6.17,4.34,4.06,89.55,1,0,88,3,4.85,6.39,0.0,0.17,1,Home,0,1.0,6.94,2.46,3.32
4.56,0.0,2.14,2.42,7.0,1.41,1.92,72.08,1,3,185,5,7.88,4.12,1.13,0.25,0,Home,0,1.0,6.38,2.49,2.42
6.06,1.89,2.76,1.05,7.29,2.01,4.06,55.6,3,0,104,2,6.86,6.02,0.53,0.22,1,Home,0,1.0,5.84,3.77,2.85
4.73,1.41,2.22,0.21,9.03,1.45,2.82,70.45,2,3,143,2,7.19,2.45,0.0,0.38,1,Hostel,0,0.8,3.92,4.32,2.41
9.99,1.75,0.13,1.29,7.12,1.34,2.17,80.11,1,2,171,3,6.48,7.57,1.04,0.43,1,PG,0,0.6,5.39,1.79,1.68
6.61,2.01,2.25,2.35,7.21,1.54,3.39,73.89,2,0,123,3,5.79,5.42,1.01,0.0,1,Hostel,0,0.8,5.48,3.28,2.49
8.91,1.28,1.0,0.74,6.43,1.86,1.53,66.45,2,1,163,4,8.72,6.41,0.21,0.46,1,Hostel,0,0.8,5.18,1.84,2.01
5.12,2.31,2.42,0.39,8.49,2.27,1.05,82.86,2,0,112,1,6.05,8.0,0.97,0.2,0,Hostel,0,0.8,4.33,3.59,3.48
5.76,2.02,0.51,3.23,7.91,3.53,3.92,74.08,2,0,173,2,8.36,4.99,1.35,0.62,0,Hostel,0,0.8,4.24,4.31,3.04
3.36,1.89,1.11,0.36,7.36,3.43,1.08,87.12,1,0,125,3,6.39,2.0,0.76,0.33,1,Home,0,1.0,1.61,5.0,3.62
9.19,0.51,3.82,2.4,8.23,3.85,2.21,79.46,3,0,91,5,5.18,6.08,1.06,0.57,0,Home,0,1.0,5.88,1.88,4.08
3.0,1.99,0.4,0.6,6.99,2.45,2.87,79.3,1,0,107,3,9.49,8.0,0.48,0.39,1,Home,0,1.0,3.34,5.0,2.32
7.07,2.56,0.4,1.67,7.95,2.6,3.82,70.36,3,0,79,3,7.06,4.95,0.96,0.05,0,Home,0,1.0,4.09,4.16,2.01
7.98,1.83,4.31,1.84,6.89,3.31,1.62,94.48,1,0,204,3,7.9,5.34,0.79,0.56,1,Home,0,1.0,6.11,1.98,4.49
5.94,1.64,1.7,1.74,6.04,4.14,2.06,89.94,3,2,123,4,7.57,3.98,1.05,0.56,0,Home,1,1.0,8.79,1.45,3.97
8.59,2.06,1.78,0.0,7.72,4.32,2.69,62.35,3,1,142,4,6.78,8.0,1.27,0.4,0,Home,1,1.0,6.82,1.8,3.35
4.82,1.91,0.0,1.78,5.58,1.71,1.78,72.44,2,0,181,2,4.92,5.72,0.2,0.62,0,PG,0,0.6,5.06,3.18,1.58
4.78,0.2,1.63,2.21,7.2,2.94,3.69,75.66,1,3,127,4,8.95,3.97,0.52,0.12,1,PG,0,0.6,5.45,3.6,2.77
5.21,1.71,1.9,0.0,8.39,3.61,2.59,74.74,2,2,137,4,9.42,4.05,1.1,0.71,1,Hostel,0,0.8,4.55,3.55,3.53
8.56,3.85,2.24,2.48,7.52,2.5,2.14,81.06,1,1,131,4,6.9,7.85,0.34,0.35,0,Home,0,1.0,7.02,1.58,2.92
6.08,3.03,1.89,1.16,6.8,0.9,4.35,63.98,2,0,177,4,6.1,8.0,0.9,0.1,1,Home,0,1.0,6.41,3.2,2.16
3.66,1.69,1.49,0.48,8.46,1.82,2.98,79.28,1,0,120,4,6.59,6.75,1.36,0.34,0,Home,0,1.0,2.45,5.0,2.99
8.6,3.25,2.79,0.0,8.73,2.81,2.2,93.68,1,0,129,3,9.49,7.23,0.02,0.53,1,Hostel,0,0.8,3.31,3.34,3.56
7.68,3.51,0.02,3.54,8.19,2.84,3.1,63.58,2,0,30,1,4.57,6.04,0.34,0.57,0,Hostel,0,0.8,4.45,3.81,2.09
8.14,3.45,0.46,0.0,5.97,2.92,1.94,84.44,2,1,128,3,8.0,7.99,0.03,0.43,0,Home,0,1.0,6.57,1.97,2.8
8.99,1.63,3.98,3.38,6.84,3.87,1.96,60.25,3,1,58,2,5.23,4.89,0.72,0.66,1,Home,0,1.0,9.04,1.0,3.86
6.3,0.49,3.48,2.21,7.76,3.41,3.59,85.06,2,1,93,4,7.36,4.35,0.94,0.58,0,Home,0,1.0,5.62,3.44,4.36
7.1,0.85,1.8,1.43,8.57,2.08,2.49,76.14,2,1,83,3,6.37,8.0,0.35,0.51,1,Hostel,1,0.8,4.74,3.22,2.94
8.45,4.04,0.5,3.57,6.08,2.94,3.31,78.47,2,0,136,3,7.69,3.76,1.79,0.57,0,Home,0,1.0,7.28,2.09,2.6
4.98,2.11,1.21,1.66,6.87,3.57,2.68,87.32,2,1,74,2,5.8,8.0,1.12,0.47,0,Home,0,1.0,6.78,3.23,3.18
6.3,0.27,1.26,0.76,6.25,1.09,4.88,51.7,2,0,152,3,9.93,5.93,1.21,0.0,1,Hostel,0,0.8,4.16,4.41,1.67
7.81,1.66,2.38,1.02,6.04,2.63,2.5,91.66,3,0,139,5,7.37,7.77,1.36,0.0,0,Hostel,1,0.8,8.04,1.2,3.63
7.73,1.8,1.15,1.9,7.58,4.74,1.91,68.73,2,0,171,4,7.45,6.19,0.61,0.67,1,Home,0,1.0,4.21,2.83,3.48
6.7,2.44,2.9,1.36,8.12,1.81,2.77,85.94,1,0,117,3,6.96,3.76,0.09,0.36,0,Hostel,1,0.8,3.64,3.89,3.22
6.38,2.1,0.0,4.29,6.35,1.8,2.48,81.14,2,0,83,4,7.74,7.05,0.16,0.2,1,Home,0,1.0,5.91,2.85,1.67
6.69,2.56,1.29,0.99,4.98,3.36,2.02,54.93,1,0,135,3,8.25,3.72,0.82,0.49,0,Home,0,1.0,5.43,2.76,2.61
7.15,2.33,2.43,0.0,6.35,4.45,2.74,82.62,3,0,158,4,7.81,5.25,0.95,0.57,1,Home,1,1.0,6.87,2.19,4.26
6.68,3.84,1.33,1.51,7.41,2.91,1.28,80.84,2,0,172,2,10.0,4.03,0.69,0.25,1,Hostel,0,0.8,4.81,2.8,3.0
3.0,1.14,0.99,0.86,7.76,3.3,2.7,68.33,2,0,117,4,8.49,4.76,0.63,0.34,0,Hostel,0,0.8,2.49,5.0,2.75
3.0,0.72,1.23,1.05,6.52,4.0,2.13,59.54,3,0,90,5,8.79,8.0,1.29,0.24,1,Hostel,0,0.8,5.81,3.24,2.99
5.84,0.53,0.87,1.88,6.73,3.64,3.01,67.53,3,0,79,4,5.55,5.38,0.78,0.51,0,Home,0,1.0,4.7,3.71,2.65
8.32,3.02,1.69,1.37,6.78,2.94,0.15,84.6,1,0,58,3,7.33,3.09,0.88,0.44,1,Hostel,0,0.8,4.2,2.3,3.2
6.78,2.95,2.01,1.82,7.43,3.14,2.28,60.39,1,0,135,3,5.96,4.78,0.6,0.41,1,Home,0,1.0,4.32,3.37,2.79
8.7,5.34,1.4,1.95,5.78,2.96,3.77,72.67,2,0,83,1,7.64,5.21,1.12,0.34,0,Hostel,1,0.8,8.71,1.83,2.43
8.04,1.13,0.0,0.93,8.5,1.91,2.3,68.55,1,2,163,4,6.48,5.13,0.43,0.25,0,Home,0,1.0,2.27,3.8,1.9
4.49,1.74,0.87,1.87,7.88,2.95,2.13,79.26,1,0,61,1,8.05,5.66,1.07,0.0,1,Home,0,1.0,2.74,5.0,2.98
6.02,0.1,3.59,2.33,7.52,4.09,2.18,63.95,2,1,120,3,7.44,5.62,0.48,0.44,1,Home,0,1.0,5.88,2.85,3.86
7.26,1.85,0.31,1.93,5.83,2.79,2.57,88.63,2,1,134,3,7.87,6.14,0.18,0.0,1,Hostel,0,0.8,6.0,2.58,2.64
5.06,2.71,0.83,1.47,7.29,4.21,4.6,69.66,3,0,126,4,6.33,6.69,1.0,0.23,1,Hostel,0,0.8,5.63,3.91,3.21
6.15,2.4,1.21,2.54,7.29,2.62,4.26,81.33,1,0,92,2,8.07,7.49,0.7,0.41,0,Hostel,0,0.8,4.79,4.29,2.66
7.65,1.83,2.39,0.17,6.23,4.08,3.79,68.72,1,1,93,3,7.17,6.81,1.48,0.41,0,Home,0,1.0,6.33,2.96,3.83
5.56,3.38,1.66,0.52,7.96,4.43,2.94,82.38,1,0,139,4,6.35,8.0,0.52,0.36,0,Home,0,1.0,4.06,3.97,3.57
6.79,2.18,3.53,1.07,7.01,4.5,2.1,56.73,2,1,126,5,6.2,8.0,0.65,0.58,0,Home,0,1.0,7.81,1.43,3.65
9.35,0.0,4.88,1.26,6.78,3.39,3.13,80.95,3,0,75,3,6.94,6.79,0.79,0.75,1,Hostel,1,0.8,7.83,1.55,4.51
6.91,2.61,3.33,0.81,8.82,4.12,1.92,63.3,1,0,112,4,6.58,4.09,1.08,0.34,0,PG,0,0.6,3.15,3.38,3.92
4.6,0.42,1.49,2.32,6.93,0.8,3.32,53.46,3,2,148,3,6.8,6.78,0.59,0.51,0,Hostel,0,0.8,7.4,2.77,1.62
10.11,1.86,2.17,2.14,8.41,2.92,2.56,55.34,1,0,133,2,7.88,3.46,0.98,0.54,1,Hostel,0,0.8,2.79,3.35,2.73
7.95,2.31,3.57,0.0,6.31,3.27,2.21,83.5,2,0,167,2,8.14,6.84,0.71,0.37,1,Home,1,1.0,7.19,1.92,4.17
9.06,3.61,0.93,1.77,7.54,2.45,2.64,63.59,1,0,66,3,6.02,6.36,1.28,0.63,1,Hostel,0,0.8,4.7,2.8,2.15
5.46,4.2,0.33,0.93,5.3,2.18,1.11,78.87,2,1,115,2,9.4,7.08,1.08,0.57,1,Home,0,1.0,8.35,1.67,2.09
8.52,4.2,0.0,0.0,5.95,5.32,2.52,55.84,2,0,108,1,8.95,8.0,1.11,0.19,1,Home,1,1.0,6.68,2.3,3.09
6.47,2.84,0.44,3.18,6.9,3.13,2.41,62.58,1,0,142,2,6.77,5.18,0.4,0.81,1,Hostel,0,0.8,4.5,3.44,2.4
3.83,0.92,0.42,2.49,7.64,1.29,2.95,88.61,2,0,154,4,7.32,4.07,0.73,0.73,0,Hostel,0,0.8,2.86,4.82,2.34
